batch_id,sku,location_id,product_class,trust_flag,units_on_hand,unit_cost_usd,days_to_expiry,in_scope,days_weight,unsold_share,batch_value,score,band
LF-10553,SKU-0174,LOC-22,FOOD_AMBIENT,MISSING_EXPIRY,30,3.35,,,,,100.5,,
LF-10910,SKU-0719,LOC-20,FOOD_AMBIENT,OK,23,4.88,96,N,,,112.24,,
LF-10304,SKU-0476,LOC-02,FOOD_AMBIENT,OK,43,5.77,129,N,,,248.11,,
LF-11816,SKU-0669,LOC-01,FOOD_AMBIENT,OK,61,3.5,188,N,,,213.5,,
LF-10675,SKU-0057,LOC-04,FOOD_AMBIENT,OK,24,7.68,90,N,,,184.32,,
LF-10468,SKU-0238,LOC-18,FOOD_AMBIENT,OK,15,10.5,244,N,,,157.5,,
LF-10395,SKU-0274,LOC-13,FOOD_CHILLED,OK,122,12.48,68,N,,,1522.56,,
LF-10772,SKU-0369,LOC-01,FOOD_AMBIENT,OK,27,7.88,110,N,,,212.76,,
LF-10583,SKU-0232,LOC-34,FOOD_CHILLED,OK,50,8.43,61,N,,,421.5,,
LF-11898,SKU-0588,LOC-34,FOOD_AMBIENT,OK,17,11.15,61,N,,,189.55,,
LF-11142,SKU-0188,LOC-30,FOOD_AMBIENT,OK,22,2.37,356,N,,,52.14,,
LF-11635,SKU-0221,LOC-37,HEALTHCARE,OK,114,30.89,177,N,,,3521.46,,
LF-11863,SKU-1032,LOC-16,FOOD_CHILLED,OK,50,7.78,66,N,,,389.0,,
LF-10005,SKU-0496,LOC-31,FOOD_AMBIENT,OK,25,0.73,71,N,,,18.25,,
LF-10863,SKU-0722,LOC-12,FOOD_AMBIENT,OK,121,4.14,198,N,,,500.94,,
LF-10560,SKU-0095,LOC-27,FOOD_AMBIENT,OK,18,7.17,380,N,,,129.06,,
LF-10198,SKU-0402,LOC-32,HEALTHCARE,OK,10,30.1,351,N,,,301.0,,
LF-10321,SKU-0827,LOC-25,FOOD_AMBIENT,OK,19,5.3,360,N,,,100.7,,
LF-11259,SKU-0421,LOC-25,FOOD_AMBIENT,OK,46,11.97,100,N,,,550.62,,
LF-10377,SKU-0535,LOC-20,HEALTHCARE,OK,24,7.22,329,N,,,173.28,,
LF-10426,SKU-0761,LOC-03,FOOD_AMBIENT,OK,22,1.95,106,N,,,42.9,,
LF-11874,SKU-0307,LOC-11,FOOD_AMBIENT,OK,91,1.81,187,N,,,164.71,,
LF-10756,SKU-0632,LOC-14,FOOD_AMBIENT,OK,36,8.87,144,N,,,319.32,,
LF-10562,SKU-0530,LOC-35,HEALTHCARE,OK,19,39.8,144,N,,,756.2,,
LF-11011,SKU-0594,LOC-14,FOOD_CHILLED,OK,94,1.58,62,N,,,148.52,,
LF-10852,SKU-0061,LOC-33,FOOD_AMBIENT,OK,19,8.89,143,N,,,168.91,,
LF-11123,SKU-1071,LOC-06,HEALTHCARE,OK,100,24.01,191,N,,,2401.0,,
LF-11705,SKU-0755,LOC-28,FOOD_AMBIENT,OK,15,3.41,269,N,,,51.15,,
LF-11328,SKU-1039,LOC-18,FOOD_AMBIENT,OK,43,9.7,288,N,,,417.1,,
LF-10936,SKU-0404,LOC-22,FOOD_AMBIENT,OK,21,0.52,262,N,,,10.92,,
LF-10108,SKU-0052,LOC-27,FOOD_AMBIENT,OK,72,5.66,294,N,,,407.52,,
LF-10120,SKU-0464,LOC-35,FOOD_AMBIENT,OK,56,9.53,132,N,,,533.68,,
LF-10531,SKU-0436,LOC-05,FOOD_AMBIENT,OK,11,11.01,224,N,,,121.11,,
LF-10987,SKU-0277,LOC-01,FOOD_AMBIENT,OK,21,11.53,173,N,,,242.13,,
LF-11634,SKU-0141,LOC-16,FOOD_AMBIENT,OK,9,4.27,225,N,,,38.43,,
LF-11640,SKU-0804,LOC-36,HEALTHCARE,OK,33,31.2,141,N,,,1029.6,,
LF-10266,SKU-0777,LOC-24,FOOD_CHILLED,OK,25,9.03,66,N,,,225.75,,
LF-11916,SKU-1027,LOC-06,FOOD_CHILLED,OK,25,11.92,74,N,,,298.0,,
LF-10776,SKU-0583,LOC-37,FOOD_AMBIENT,OK,115,6.51,135,N,,,748.65,,
LF-10290,SKU-0519,LOC-28,FOOD_CHILLED,OK,74,3.78,133,N,,,279.72,,
LF-10022,SKU-0033,LOC-23,FOOD_AMBIENT,OK,20,9.17,84,N,,,183.4,,
LF-11927,SKU-0618,LOC-15,FOOD_AMBIENT,OK,33,8.29,380,N,,,273.57,,
LF-10823,SKU-0092,LOC-05,FOOD_AMBIENT,OK,43,7.76,145,N,,,333.68,,
LF-11664,SKU-0060,LOC-18,FOOD_CHILLED,OK,56,13.49,99,N,,,755.44,,
LF-11807,SKU-0945,LOC-04,FOOD_CHILLED,OK,8,8.04,69,N,,,64.32,,
LF-10514,SKU-0799,LOC-07,FOOD_AMBIENT,OK,49,6.71,194,N,,,328.79,,
LF-10423,SKU-0946,LOC-16,FOOD_AMBIENT,OK,28,2.02,86,N,,,56.56,,
LF-11281,SKU-0488,LOC-03,FOOD_CHILLED,OK,17,11.08,61,N,,,188.36,,
LF-10615,SKU-0021,LOC-28,FOOD_AMBIENT,OK,21,10.86,104,N,,,228.06,,
LF-11785,SKU-0776,LOC-38,HEALTHCARE,OK,26,27.26,378,N,,,708.76,,
LF-11588,SKU-1051,LOC-09,HEALTHCARE,OK,99,28.64,389,N,,,2835.36,,
LF-11536,SKU-1031,LOC-29,FOOD_AMBIENT,OK,12,11.37,213,N,,,136.44,,
LF-11858,SKU-0658,LOC-18,HEALTHCARE,OK,26,7.89,150,N,,,205.14,,
LF-10713,SKU-0778,LOC-29,HEALTHCARE,OK,18,33.47,357,N,,,602.46,,
LF-11882,SKU-0535,LOC-07,HEALTHCARE,OK,13,7.22,343,N,,,93.86,,
LF-10454,SKU-0523,LOC-38,FOOD_AMBIENT,OK,57,3.1,93,N,,,176.7,,
LF-11239,SKU-0242,LOC-08,HEALTHCARE,OK,12,12.16,143,N,,,145.92,,
LF-11731,SKU-0314,LOC-06,FOOD_AMBIENT,OK,113,1.76,232,N,,,198.88,,
LF-10572,SKU-0973,LOC-21,HEALTHCARE,OK,32,4.29,304,N,,,137.28,,
LF-11378,SKU-0741,LOC-04,FOOD_CHILLED,OK,61,12.3,107,N,,,750.3,,
LF-10470,SKU-0056,LOC-06,FOOD_AMBIENT,OK,25,10.84,196,N,,,271.0,,
LF-11002,SKU-0038,LOC-19,FOOD_AMBIENT,OK,23,7.97,261,N,,,183.31,,
LF-11727,SKU-0626,LOC-29,FOOD_AMBIENT,OK,21,4.15,210,N,,,87.15,,
LF-10445,SKU-0754,LOC-26,FOOD_AMBIENT,OK,67,2.32,198,N,,,155.44,,
LF-10001,SKU-0661,LOC-38,FOOD_AMBIENT,OK,57,8.08,321,N,,,460.56,,
LF-10436,SKU-1021,LOC-26,FOOD_AMBIENT,OK,25,5.3,73,N,,,132.5,,
LF-10994,SKU-0149,LOC-01,FOOD_AMBIENT,OK,12,6.24,127,N,,,74.88,,
LF-11812,SKU-0727,LOC-02,HEALTHCARE,OK,22,22.39,203,N,,,492.58,,
LF-10705,SKU-0383,LOC-19,FOOD_AMBIENT,OK,35,1.41,113,N,,,49.35,,
LF-10999,SKU-0204,LOC-19,HEALTHCARE,OK,17,13.75,291,N,,,233.75,,
LF-11238,SKU-0021,LOC-01,FOOD_AMBIENT,OK,42,10.86,166,N,,,456.12,,
LF-11195,SKU-0520,LOC-09,FOOD_AMBIENT,OK,46,7.57,215,N,,,348.22,,
LF-10049,SKU-0625,LOC-01,FOOD_CHILLED,OK,29,10.56,61,N,,,306.24,,
LF-10983,SKU-0480,LOC-13,FOOD_AMBIENT,OK,27,7.08,315,N,,,191.16,,
LF-11399,SKU-0912,LOC-22,FOOD_AMBIENT,OK,28,6.9,122,N,,,193.2,,
LF-10568,SKU-0262,LOC-33,FOOD_AMBIENT,OK,45,3.51,171,N,,,157.95,,
LF-10267,SKU-0067,LOC-18,FOOD_AMBIENT,OK,20,1.82,333,N,,,36.4,,
LF-10081,SKU-0111,LOC-04,FOOD_AMBIENT,OK,27,9.15,197,N,,,247.05,,
LF-10751,SKU-0557,LOC-38,FOOD_AMBIENT,OK,14,1.36,86,N,,,19.04,,
LF-11711,SKU-0092,LOC-21,FOOD_AMBIENT,OK,34,7.76,148,N,,,263.84,,
LF-11086,SKU-0586,LOC-10,HEALTHCARE,OK,20,33.12,347,N,,,662.4,,
LF-11591,SKU-0694,LOC-10,FOOD_CHILLED,OK,19,11.61,131,N,,,220.59,,
LF-10387,SKU-1042,LOC-15,FOOD_AMBIENT,OK,48,6.49,301,N,,,311.52,,
LF-10935,SKU-0135,LOC-25,HEALTHCARE,OK,34,35.77,353,N,,,1216.18,,
LF-10320,SKU-0692,LOC-27,FOOD_CHILLED,OK,46,10.64,72,N,,,489.44,,
LF-10289,SKU-0931,LOC-26,FOOD_AMBIENT,OK,49,11.71,252,N,,,573.79,,
LF-11695,SKU-1068,LOC-14,FOOD_AMBIENT,OK,72,2.15,83,N,,,154.8,,
LF-11899,SKU-0902,LOC-21,FOOD_AMBIENT,OK,87,5.91,114,N,,,514.17,,
LF-10481,SKU-0281,LOC-32,HEALTHCARE,OK,35,36.11,174,N,,,1263.85,,
LF-10919,SKU-0107,LOC-07,HEALTHCARE,OK,46,5.86,279,N,,,269.56,,
LF-10246,SKU-0452,LOC-04,FOOD_AMBIENT,OK,18,4.94,203,N,,,88.92,,
LF-10488,SKU-0957,LOC-09,FOOD_AMBIENT,OK,28,7.52,275,N,,,210.56,,
LF-11567,SKU-0077,LOC-13,FOOD_AMBIENT,OK,27,3.04,114,N,,,82.08,,
LF-11941,SKU-0630,LOC-10,FOOD_AMBIENT,OK,47,5.62,77,N,,,264.14,,
LF-10992,SKU-0285,LOC-38,FOOD_CHILLED,OK,50,12.58,71,N,,,629.0,,
LF-11604,SKU-0076,LOC-02,FOOD_AMBIENT,OK,18,8.3,206,N,,,149.4,,
LF-10113,SKU-0341,LOC-19,HEALTHCARE,OK,30,23.93,317,N,,,717.9,,
LF-10840,SKU-0227,LOC-36,FOOD_AMBIENT,OK,27,8.32,217,N,,,224.64,,
LF-11544,SKU-0188,LOC-21,FOOD_AMBIENT,OK,23,2.37,316,N,,,54.51,,
LF-10542,SKU-0311,LOC-26,FOOD_AMBIENT,OK,19,8.07,180,N,,,153.33,,
LF-11473,SKU-0901,LOC-24,FOOD_CHILLED,OK,29,9.78,64,N,,,283.62,,
LF-10920,SKU-0510,LOC-24,FOOD_AMBIENT,OK,37,11.39,193,N,,,421.43,,
LF-10153,SKU-0744,LOC-21,HEALTHCARE,OK,35,13.07,110,N,,,457.45,,
LF-11291,SKU-0656,LOC-38,HEALTHCARE,OK,38,26.06,82,N,,,990.28,,
LF-11787,SKU-0466,LOC-38,HEALTHCARE,OK,17,9.9,397,N,,,168.3,,
LF-10892,SKU-0927,LOC-36,FOOD_CHILLED,OK,26,5.79,112,N,,,150.54,,
LF-11094,SKU-0426,LOC-02,HEALTHCARE,OK,12,26.95,159,N,,,323.4,,
LF-11080,SKU-0797,LOC-34,FOOD_CHILLED,OK,28,7.36,79,N,,,206.08,,
LF-10649,SKU-0449,LOC-21,FOOD_AMBIENT,OK,58,3.24,87,N,,,187.92,,
LF-11458,SKU-0192,LOC-24,FOOD_CHILLED,OK,16,14.62,105,N,,,233.92,,
LF-11907,SKU-0996,LOC-33,FOOD_AMBIENT,OK,36,2.03,105,N,,,73.08,,
LF-10939,SKU-0623,LOC-06,HEALTHCARE,OK,48,20.07,131,N,,,963.36,,
LF-10301,SKU-0872,LOC-36,HEALTHCARE,OK,32,18.8,112,N,,,601.6,,
LF-10272,SKU-0720,LOC-04,FOOD_AMBIENT,OK,22,7.87,290,N,,,173.14,,
LF-11397,SKU-0636,LOC-13,FOOD_AMBIENT,OK,23,2.04,326,N,,,46.92,,
LF-10950,SKU-0182,LOC-06,FOOD_AMBIENT,OK,43,4.67,116,N,,,200.81,,
LF-10380,SKU-0480,LOC-26,FOOD_AMBIENT,OK,20,7.08,252,N,,,141.6,,
LF-10576,SKU-0242,LOC-20,HEALTHCARE,OK,14,12.16,387,N,,,170.24,,
LF-11099,SKU-0022,LOC-36,FOOD_CHILLED,OK,9,5.54,108,N,,,49.86,,
LF-10497,SKU-0973,LOC-07,HEALTHCARE,OK,131,4.29,105,N,,,561.99,,
LF-10063,SKU-0148,LOC-36,FOOD_CHILLED,OK,26,5.74,75,N,,,149.24,,
LF-10264,SKU-0304,LOC-12,HEALTHCARE,OK,13,18.93,69,N,,,246.09,,
LF-11511,SKU-0058,LOC-17,FOOD_CHILLED,OK,38,8.66,75,N,,,329.08,,
LF-10633,SKU-0180,LOC-36,HEALTHCARE,OK,10,13.57,127,N,,,135.7,,
LF-10441,SKU-0366,LOC-15,FOOD_AMBIENT,OK,30,0.59,160,N,,,17.7,,
LF-10140,SKU-0818,LOC-10,FOOD_AMBIENT,OK,23,10.44,321,N,,,240.12,,
LF-10092,SKU-0663,LOC-31,FOOD_AMBIENT,OK,12,3.14,86,N,,,37.68,,
LF-10164,SKU-0526,LOC-04,FOOD_AMBIENT,OK,67,4.44,170,N,,,297.48,,
LF-10584,SKU-0692,LOC-13,FOOD_CHILLED,OK,64,10.64,73,N,,,680.96,,
LF-10345,SKU-0325,LOC-04,FOOD_AMBIENT,OK,118,3.17,317,N,,,374.06,,
LF-11893,SKU-0090,LOC-16,FOOD_AMBIENT,OK,37,8.33,109,N,,,308.21,,
LF-11177,SKU-0943,LOC-29,FOOD_AMBIENT,OK,14,8.86,111,N,,,124.04,,
LF-11026,SKU-0117,LOC-34,FOOD_CHILLED,OK,65,3.66,142,N,,,237.9,,
LF-11340,SKU-0760,LOC-03,FOOD_AMBIENT,OK,66,11.2,383,N,,,739.2,,
LF-10670,SKU-0977,LOC-20,FOOD_AMBIENT,OK,40,0.54,121,N,,,21.6,,
LF-10498,SKU-0260,LOC-35,FOOD_AMBIENT,OK,12,11.02,100,N,,,132.24,,
LF-11679,SKU-0041,LOC-08,FOOD_CHILLED,OK,59,7.16,62,N,,,422.44,,
LF-10042,SKU-0120,LOC-19,HEALTHCARE,OK,8,16.87,136,N,,,134.96,,
LF-11315,SKU-0250,LOC-01,FOOD_AMBIENT,OK,120,7.7,335,N,,,924.0,,
LF-10238,SKU-0332,LOC-19,HEALTHCARE,OK,21,29.12,312,N,,,611.52,,
LF-11186,SKU-0172,LOC-24,HEALTHCARE,OK,25,30.17,125,N,,,754.25,,
LF-10099,SKU-0115,LOC-24,FOOD_CHILLED,OK,21,2.2,64,N,,,46.2,,
LF-11121,SKU-0699,LOC-02,FOOD_CHILLED,OK,27,8.15,96,N,,,220.05,,
LF-11838,SKU-0972,LOC-27,FOOD_AMBIENT,OK,49,7.56,273,N,,,370.44,,
LF-11212,SKU-0006,LOC-07,FOOD_AMBIENT,OK,12,10.5,104,N,,,126.0,,
LF-10644,SKU-0992,LOC-35,FOOD_AMBIENT,OK,29,1.23,249,N,,,35.67,,
LF-11416,SKU-0883,LOC-30,FOOD_AMBIENT,OK,40,3.94,86,N,,,157.6,,
LF-10288,SKU-0870,LOC-06,FOOD_AMBIENT,OK,16,8.5,111,N,,,136.0,,
LF-10752,SKU-0844,LOC-23,FOOD_AMBIENT,OK,35,1.76,254,N,,,61.6,,
LF-10170,SKU-0997,LOC-30,FOOD_AMBIENT,OK,64,1.43,136,N,,,91.52,,
LF-10388,SKU-0416,LOC-07,FOOD_AMBIENT,OK,21,5.06,64,N,,,106.26,,
LF-11408,SKU-0207,LOC-34,HEALTHCARE,OK,14,11.85,182,N,,,165.9,,
LF-11172,SKU-0820,LOC-27,FOOD_CHILLED,OK,21,13.2,102,N,,,277.2,,
LF-11614,SKU-0123,LOC-38,FOOD_AMBIENT,OK,27,10.92,151,N,,,294.84,,
LF-10687,SKU-0918,LOC-21,HEALTHCARE,OK,56,9.52,120,N,,,533.12,,
LF-11413,SKU-0310,LOC-01,FOOD_CHILLED,OK,35,12.23,103,N,,,428.05,,
LF-11292,SKU-0680,LOC-24,FOOD_AMBIENT,OK,47,5.55,127,N,,,260.85,,
LF-10176,SKU-0747,LOC-20,FOOD_AMBIENT,OK,22,0.67,176,N,,,14.74,,
LF-10248,SKU-0945,LOC-18,FOOD_CHILLED,OK,144,8.04,68,N,,,1157.76,,
LF-10748,SKU-0991,LOC-01,FOOD_AMBIENT,OK,7,9.9,151,N,,,69.3,,
LF-10313,SKU-0628,LOC-35,FOOD_AMBIENT,OK,30,0.56,302,N,,,16.8,,
LF-10518,SKU-0650,LOC-20,FOOD_AMBIENT,OK,5,2.92,239,N,,,14.6,,
LF-10628,SKU-0938,LOC-03,FOOD_AMBIENT,OK,53,5.85,100,N,,,310.05,,
LF-11140,SKU-0717,LOC-22,FOOD_CHILLED,OK,49,9.29,64,N,,,455.21,,
LF-11532,SKU-0828,LOC-25,FOOD_CHILLED,OK,11,5.95,81,N,,,65.45,,
LF-10734,SKU-0471,LOC-04,FOOD_CHILLED,OK,34,2.57,75,N,,,87.38,,
LF-11624,SKU-0528,LOC-10,HEALTHCARE,OK,35,24.82,208,N,,,868.7,,
LF-10624,SKU-1026,LOC-07,FOOD_AMBIENT,OK,36,8.59,144,N,,,309.24,,
LF-11824,SKU-0223,LOC-10,FOOD_AMBIENT,OK,22,4.03,201,N,,,88.66,,
LF-11543,SKU-0956,LOC-09,HEALTHCARE,OK,15,38.37,392,N,,,575.55,,
LF-11203,SKU-0388,LOC-13,HEALTHCARE,OK,94,9.18,392,N,,,862.92,,
LF-11936,SKU-0272,LOC-03,FOOD_AMBIENT,OK,101,8.08,337,N,,,816.08,,
LF-11499,SKU-0878,LOC-11,FOOD_AMBIENT,OK,61,6.33,96,N,,,386.13,,
LF-11770,SKU-0180,LOC-24,HEALTHCARE,OK,23,13.57,310,N,,,312.11,,
LF-10737,SKU-0007,LOC-18,FOOD_CHILLED,OK,10,7.05,107,N,,,70.5,,
LF-11616,SKU-0324,LOC-06,FOOD_AMBIENT,OK,66,6.43,282,N,,,424.38,,
LF-11707,SKU-0315,LOC-35,HEALTHCARE,OK,23,25.67,152,N,,,590.41,,
LF-10660,SKU-0818,LOC-07,FOOD_AMBIENT,OK,75,10.44,331,N,,,783.0,,
LF-10136,SKU-0359,LOC-09,FOOD_AMBIENT,OK,75,9.57,310,N,,,717.75,,
LF-11228,SKU-0758,LOC-37,HEALTHCARE,DATE_AMBIGUOUS,16,38.85,,,,,621.6,,
LF-11227,SKU-0710,LOC-06,HEALTHCARE,OK,5,18.99,169,N,,,94.95,,
LF-11428,SKU-0399,LOC-36,FOOD_CHILLED,OK,53,13.19,104,N,,,699.07,,
LF-11257,SKU-0044,LOC-21,HEALTHCARE,OK,36,23.15,273,N,,,833.4,,
LF-10381,SKU-0095,LOC-03,FOOD_AMBIENT,OK,22,7.17,222,N,,,157.74,,
LF-10038,SKU-0982,LOC-25,FOOD_CHILLED,OK,101,8.07,69,N,,,815.07,,
LF-11942,SKU-0467,LOC-30,FOOD_AMBIENT,OK,68,10.13,268,N,,,688.84,,
LF-10854,SKU-0551,LOC-22,FOOD_AMBIENT,OK,33,5.57,304,N,,,183.81,,
LF-11355,SKU-0024,LOC-18,HEALTHCARE,OK,56,24.27,281,N,,,1359.12,,
LF-10221,SKU-1019,LOC-37,HEALTHCARE,OK,23,3.54,205,N,,,81.42,,
LF-11427,SKU-0759,LOC-02,HEALTHCARE,OK,14,8.73,226,N,,,122.22,,
LF-10988,SKU-0832,LOC-09,FOOD_AMBIENT,OK,49,4.15,366,N,,,203.35,,
LF-11658,SKU-0062,LOC-23,HEALTHCARE,OK,22,38.28,296,N,,,842.16,,
LF-10310,SKU-1080,LOC-01,FOOD_AMBIENT,OK,29,10.6,331,N,,,307.4,,
LF-11820,SKU-0111,LOC-01,FOOD_AMBIENT,OK,10,9.15,64,N,,,91.5,,
LF-11910,SKU-0471,LOC-22,FOOD_CHILLED,OK,15,2.57,61,N,,,38.55,,
LF-10360,SKU-0721,LOC-38,FOOD_CHILLED,OK,60,12.96,95,N,,,777.6,,
LF-10712,SKU-0132,LOC-28,FOOD_AMBIENT,OK,36,2.03,194,N,,,73.08,,
LF-11467,SKU-0755,LOC-05,FOOD_AMBIENT,OK,8,3.41,106,N,,,27.28,,
LF-10482,SKU-0788,LOC-36,FOOD_AMBIENT,OK,25,7.35,228,N,,,183.75,,
LF-10242,SKU-0044,LOC-09,HEALTHCARE,OK,61,23.15,131,N,,,1412.15,,
LF-10698,SKU-1052,LOC-27,FOOD_AMBIENT,OK,13,7.11,210,N,,,92.43,,
LF-10034,SKU-0941,LOC-29,FOOD_AMBIENT,OK,103,5.72,262,N,,,589.16,,
LF-11538,SKU-0003,LOC-03,FOOD_AMBIENT,OK,51,9.94,398,N,,,506.94,,
LF-10821,SKU-0737,LOC-20,HEALTHCARE,OK,38,14.09,301,N,,,535.42,,
LF-11550,SKU-0629,LOC-23,FOOD_AMBIENT,OK,46,10.16,225,N,,,467.36,,
LF-11505,SKU-0802,LOC-22,HEALTHCARE,OK,19,15.44,223,N,,,293.36,,
LF-11320,SKU-0871,LOC-31,FOOD_AMBIENT,OK,45,6.06,187,N,,,272.7,,
LF-11422,SKU-0633,LOC-13,FOOD_CHILLED,OK,14,9.36,124,N,,,131.04,,
LF-10206,SKU-0856,LOC-23,FOOD_AMBIENT,OK,18,10.49,266,N,,,188.82,,
LF-11654,SKU-0774,LOC-36,FOOD_AMBIENT,OK,28,7.07,108,N,,,197.96,,
LF-11118,SKU-0931,LOC-37,FOOD_AMBIENT,OK,12,11.71,272,N,,,140.52,,
LF-10083,SKU-0767,LOC-19,FOOD_AMBIENT,OK,64,3.9,238,N,,,249.6,,
LF-10383,SKU-0796,LOC-31,FOOD_AMBIENT,OK,12,1.4,154,N,,,16.8,,
LF-10957,SKU-0799,LOC-08,FOOD_AMBIENT,OK,14,6.71,133,N,,,93.94,,
LF-11636,SKU-0119,LOC-20,FOOD_AMBIENT,OK,22,5.27,117,N,,,115.94,,
LF-10346,SKU-0650,LOC-05,FOOD_AMBIENT,OK,50,2.92,115,N,,,146.0,,
LF-11367,SKU-0557,LOC-26,FOOD_AMBIENT,OK,30,1.36,130,N,,,40.8,,
LF-11251,SKU-0471,LOC-32,FOOD_CHILLED,OK,37,2.57,71,N,,,95.09,,
LF-10278,SKU-0809,LOC-22,HEALTHCARE,OK,110,26.06,205,N,,,2866.6,,
LF-11897,SKU-0756,LOC-08,FOOD_AMBIENT,OK,15,11.69,123,N,,,175.35,,
LF-10447,SKU-0196,LOC-35,FOOD_AMBIENT,OK,44,6.27,101,N,,,275.88,,
LF-10364,SKU-0283,LOC-27,FOOD_AMBIENT,OK,23,10.84,188,N,,,249.32,,
LF-10340,SKU-0014,LOC-26,FOOD_AMBIENT,OK,20,7.6,188,N,,,152.0,,
LF-11077,SKU-0319,LOC-22,FOOD_AMBIENT,OK,19,2.23,118,N,,,42.37,,
LF-11108,SKU-0231,LOC-04,FOOD_AMBIENT,OK,48,1.55,360,N,,,74.4,,
LF-10961,SKU-0884,LOC-08,FOOD_CHILLED,OK,65,10.75,107,N,,,698.75,,
LF-10975,SKU-0822,LOC-20,FOOD_AMBIENT,OK,66,4.34,265,N,,,286.44,,
LF-10730,SKU-0071,LOC-30,FOOD_AMBIENT,OK,9,1.3,159,N,,,11.7,,
LF-11726,SKU-0920,LOC-38,HEALTHCARE,OK,30,36.42,140,N,,,1092.6,,
LF-10492,SKU-0217,LOC-18,FOOD_AMBIENT,OK,43,7.96,333,N,,,342.28,,
LF-10009,SKU-0742,LOC-09,FOOD_AMBIENT,OK,38,7.96,285,N,,,302.48,,
LF-11246,SKU-0070,LOC-14,FOOD_CHILLED,QTY_SUSPECT,-24,5.67,140,N,,,-136.08,,
LF-10126,SKU-0214,LOC-37,FOOD_AMBIENT,OK,41,0.61,88,N,,,25.01,,
LF-11382,SKU-0359,LOC-27,FOOD_AMBIENT,QTY_SUSPECT,-18,9.57,346,N,,,-172.26,,
LF-10508,SKU-0734,LOC-01,FOOD_AMBIENT,OK,13,9.75,73,N,,,126.75,,
LF-11112,SKU-0712,LOC-13,FOOD_CHILLED,OK,14,8.48,68,N,,,118.72,,
LF-10554,SKU-0674,LOC-20,HEALTHCARE,OK,95,38.12,262,N,,,3621.4,,
LF-11880,SKU-0176,LOC-20,HEALTHCARE,OK,21,10.02,361,N,,,210.42,,
LF-11184,SKU-1031,LOC-32,FOOD_AMBIENT,OK,15,11.37,380,N,,,170.55,,
LF-10392,SKU-0090,LOC-05,FOOD_AMBIENT,OK,67,8.33,294,N,,,558.11,,
LF-10106,SKU-0145,LOC-10,FOOD_CHILLED,OK,26,12.05,104,N,,,313.3,,
LF-10855,SKU-1072,LOC-27,FOOD_CHILLED,OK,46,8.98,68,N,,,413.08,,
LF-11049,SKU-0477,LOC-09,HEALTHCARE,OK,34,31.92,149,N,,,1085.28,,
LF-10437,SKU-0257,LOC-04,FOOD_AMBIENT,OK,21,10.55,134,N,,,221.55,,
LF-10449,SKU-1077,LOC-31,FOOD_CHILLED,OK,33,11.57,95,N,,,381.81,,
LF-11085,SKU-0900,LOC-23,FOOD_AMBIENT,OK,62,11.35,287,N,,,703.7,,
LF-11720,SKU-0072,LOC-12,FOOD_AMBIENT,OK,10,5.33,83,N,,,53.3,,
LF-11277,SKU-0854,LOC-21,FOOD_AMBIENT,OK,16,7.54,71,N,,,120.64,,
LF-10463,SKU-0213,LOC-20,FOOD_AMBIENT,OK,44,11.97,192,N,,,526.68,,
LF-10567,SKU-0509,LOC-01,FOOD_CHILLED,OK,7,5.47,63,N,,,38.29,,
LF-10655,SKU-0975,LOC-10,HEALTHCARE,OK,88,27.59,318,N,,,2427.92,,
LF-10154,SKU-0320,LOC-32,FOOD_AMBIENT,OK,18,1.83,73,N,,,32.94,,
LF-10833,SKU-0897,LOC-25,FOOD_AMBIENT,OK,65,2.71,381,N,,,176.15,,
LF-11102,SKU-0063,LOC-32,FOOD_AMBIENT,OK,45,5.47,262,N,,,246.15,,
LF-11097,SKU-0388,LOC-21,HEALTHCARE,OK,7,9.18,85,N,,,64.26,,
LF-10604,SKU-0246,LOC-24,FOOD_CHILLED,OK,26,11.68,64,N,,,303.68,,
LF-11136,SKU-1024,LOC-34,FOOD_AMBIENT,OK,17,8.47,92,N,,,143.99,,
LF-10148,SKU-0057,LOC-21,FOOD_AMBIENT,OK,6,7.68,122,N,,,46.08,,
LF-10287,SKU-0469,LOC-06,HEALTHCARE,OK,23,11.42,336,N,,,262.66,,
LF-10970,SKU-0178,LOC-02,FOOD_CHILLED,OK,45,7.67,92,N,,,345.15,,
LF-11531,SKU-0066,LOC-13,FOOD_AMBIENT,OK,55,2.95,393,N,,,162.25,,
LF-10653,SKU-0516,LOC-01,FOOD_AMBIENT,OK,28,11.85,159,N,,,331.8,,
LF-10361,SKU-0117,LOC-06,FOOD_CHILLED,OK,47,3.66,109,N,,,172.02,,
LF-11436,SKU-0008,LOC-19,FOOD_AMBIENT,OK,29,11.87,100,N,,,344.23,,
LF-10726,SKU-0832,LOC-20,FOOD_AMBIENT,OK,27,4.15,83,N,,,112.05,,
LF-11109,SKU-0268,LOC-26,FOOD_AMBIENT,OK,56,2.62,129,N,,,146.72,,
LF-10828,SKU-0426,LOC-34,HEALTHCARE,OK,15,26.95,351,N,,,404.25,,
LF-11368,SKU-0407,LOC-23,FOOD_AMBIENT,OK,9,8.56,84,N,,,77.04,,
LF-11516,SKU-0315,LOC-23,HEALTHCARE,OK,27,25.67,97,N,,,693.09,,
LF-11627,SKU-0016,LOC-32,HEALTHCARE,OK,20,19.42,312,N,,,388.4,,
LF-10127,SKU-0317,LOC-27,FOOD_AMBIENT,OK,28,6.37,264,N,,,178.36,,
